33	5
218	5
231	1
363	6
506	1
515	3
543	1
556	5
565	1
582	5
649	3
758	1
801	5
907	2
938	3
988	2
1003	1
1134	1
1151	1
1240	1
1271	5
1290	1
1293	1
1304	2
1321	3
1336	1
1412	1
1421	1
1430	3
1449	1
1570	5
1633	5
1642	4
1643	3
1957	7
1993	3
2062	1
2084	3
2095	3
2123	3
2176	2
2177	2
2195	1
2216	7
2221	1
2298	3
2306	2
2337	2
2372	1
2427	2
2449	2
2486	1
2501	2
2510	1
2539	6
2556	1
2563	2
2653	4
2693	3
2720	3
2737	1
2773	3
2869	1
2938	5
2991	1
3212	1
3227	6
3253	5
3270	2
3271	1
3415	1
3430	3
3439	3
3487	4
3544	3
3570	1
3633	3
3686	5
3760	4
3918	5
4015	1
4055	1
4167	6
4178	3
4257	3
4302	1
4399	4
4404	3
4545	1
4546	1
4581	1
4616	2
4636	1
4662	1
4834	1
4879	3
4896	2
4930	2
4935	3
4968	1
5014	3
5120	3
5149	3
5190	2
5207	3
5385	3
5485	3
5513	4
5640	6
5700	1
5723	2
5848	4
5904	1
6059	2
6307	1
6323	3
6398	2
6407	3
6448	1
6481	1
6574	1
6577	1
6651	2
6696	6
6748	1
6776	6
6954	5
7019	3
7034	1
7051	1
7092	4
7146	2
7163	2
7236	3
7319	2
7478	1
7647	1
7697	1
7728	1
7794	1
7873	3
7890	1
7891	1
7910	6
7944	5
8023	1
8084	2
8122	2
8153	4
8227	3
8262	2
8443	1
8510	6
8561	4
8606	1
8607	2
8711	4
8829	3
8834	1
8835	2
8847	1
8876	2
8938	1
8988	1
9003	6
9038	4
9157	4
9176	1
9195	2
9202	1
9216	2
9259	5
9288	1
9291	6
9357	3
9382	6
9483	1
9545	3
9584	5
9658	4
9713	1
9742	5
9818	6
9843	1
9985	4
10024	1
10100	1
10152	3
10222	3
10270	1
10304	3
10313	2
10326	3
10345	1
10350	1
10353	3
10382	3
10383	3
10469	2
10537	5
10556	1
10586	2
10655	6
10685	1
10708	1
10747	5
10819	5
10874	1
10889	5
10946	5
10965	3
10972	5
11017	5
11062	3
11077	3
11096	1
11202	1
11213	1
11376	3
11432	5
11435	5
11454	6
11558	2
11605	5
11630	3
11686	2
11768	5
11769	1
11812	1
11882	1
11949	1
11962	1
11963	1
12000	3
12025	4
12227	3
12282	2
12291	3
12427	1
12570	2
12631	1
12670	1
12699	6
12728	4
12775	1
12816	5
12863	5
12946	5
13067	3
13139	1
13228	1
13239	3
13318	2
13390	2
13435	3
13507	5
13570	4
13576	1
13623	1
13711	6
13825	3
14187	3
14307	4
14387	5
14396	1
14442	1
14572	1
14639	3
14664	5
14699	3
14805	3
14847	1
14858	4
14870	5
14875	3
14914	1
14920	1
14961	3
15025	2
15060	3
15146	1
15246	3
15364	3
15457	2
15468	4
15580	1
15663	1
15751	4
15913	6
15947	4
15973	3
15984	6
16033	2
16082	6
16185	1
16240	2
16310	1
16355	4
16400	2
16484	3
16652	6
16677	1
16776	1
16797	1
16882	1
16887	1
16890	2
16901	1
16921	1
16984	2
17082	1
17177	1
17190	5
17256	5
17259	4
17326	4
17330	2
17429	2
17440	2
17447	4
17538	2
17598	5
17611	3
17719	3
17726	5
17836	3
18023	4
18164	1
18338	6
18361	3
18372	6
18428	4
18521	1
18596	2
18688	2
18713	2
18858	3
18913	2
18939	1
19059	2
19066	5
19277	6
19296	6
19299	6
19361	3
19371	1
19490	1
19535	3
19606	3
19862	4
19904	2
19931	1
19973	4
20117	6
20118	2
20159	3
20208	5
20298	3
20353	1
20391	4
20462	1
20548	4
20566	4
20647	4
20656	5
20771	2
20822	4
20843	1
20878	1
20905	3
20956	4
21184	1
21223	1
21305	1
21344	2
21446	2
21512	3
21530	2
21582	1
21712	5
21798	2
21879	1
21884	1
21977	7
22031	1
22091	4
22102	3
22113	5
22138	3
22164	4
22167	1
22198	1
22215	5
22220	2
22414	2
22419	3
22453	1
22460	5
22545	3
22705	1
22801	2
22939	3
22977	5
23014	1
23103	3
23251	4
23356	5
23415	3
23418	1
23433	2
23584	4
23587	1
23636	1
23647	5
24014	1
24065	3
24142	2
24156	1
24328	2
24333	3
24352	1
24384	2
24405	3
24509	3
24634	4
24680	1
24756	5
24775	1
24784	1
24915	3
24984	2
25181	1
25297	4
25337	3
25382	4
25488	3
25523	1
25637	2
25696	3
25812	3
25936	3
25951	1
26058	5
26127	3
26142	2
26185	1
26219	3
26364	1
26483	3
26500	1
